id,text,label
14078,"First of many books I will read by Julie Garwood!! I got this book by accident, I was in a group of books that a coworker left for to look through. And after reading it I was just captivated by it all and wanted to read more of julie garwoods book. The story was just wonderful and all that I love to see in stories.I loved how ms garwood told the story about guillans father and his death and how her and her sister were talken away. It was wonderful and helped later in the book to already understand things and not have to wait to find out why this or that was going to happen.My favorite part of this book was when guillan finds out that she was married on a horse. "" A horse, I was married on a horse""? It was just perfect..I look forward to reading all of Ms. garwoods book and hope that she will be writing for a long time to come.",positive
14079,Loved this book!!! It was a wonderful well written Book!!! I have read many of Julie Garwood books and I love them all. This was one of my first that I read of hers and I loved it!!!,positive
14080,"UNFORGETABLE - HUMOROUS, HEROIC, ROMANTIC, THRILLING This book is so good. Fast dialogue, adventurous, romantic and full of heroic characters. You laugh, you hold your breath you cheer. I have read this book no less than 5 times. I have now added it to my Kindle. Ransom is a story of passion and mystery, you just can't put it down.The SecretThe Bride",positive
14081,"Excellent Fun! ""Ransom"" is one helluva good read. i was transfixed as i got to know Gillian, her courage & bravery & compassion. and little alec was so much fun, too! brodick is super sexy & not too bossy & has just the right amount of vulnerability to not seem like an overwhelming jerk. :-) if you like adventure & mystery, definitely read this. (though i will say, it seemed like once alec was safe at home, gillian didn't really think all that much about him. from what i discerned of her character, i would have thought she'd be thinking about him more in the story, but he's barely mentioned after he's back w/his parents. and i totally agree with everyone who said that bridgid & ramsey could have had their own book! julie! write another book about those two! they were so much fun!) this book really takes you in & you feel like you know these people. very well written & developed characters. thank you, julie!",positive
14082,"Great Read Ramsay Sinclair and Brodick Buchanon, make a reappearance in this new novel as the heroes. Both now Lairds, they must discover who plots to harm Ramsay's young brother. In the process they meet two remarkable women who disrupt their lives and teach them about love. Fun to read, with a lot of action, adventure and ludicrous dialogue between these feisty women and their oh-so-stubborn suitors, this book keeps you turning the pages. However...Aside from the fact that all of the characters fall in love too quickly for me to keep track of, this book was a great read with the exception of the weak ending. Ms. Garwood, made the women appear both weak and weepy, when those words are a far cry from their indomitable characters. A better attempt could have been made to keep the characters true to form.",positive
14083,"Ransom I like Garwood's books; they are usually fun, romantic and easy to read and this was no exception.This book is the second of her Highland series and - though I do recommend reading all of them in order - I actually would suggest not reading them one immediately after the other because eventually you will find them a bit repetitive ( in the type of characters - that is incredible beautiful heroine that falls in love with the tough and handsome highlander that resist to admit he is in love - and also in the writing style and descriptions ). I found that if I mix these books with other author I always enjoy them better.",positive
14084,Ransom Good story wish it would continue into another story line. Love this book but where is the next one to follow,positive
14085,Not bad but nothing compairable to The Secret Loved the caraters but was hopping to see Ramsey in his own book. It seemed rushed at the end to include both Brodrick and Ramsey. It is a wonderful book but nothing compared to The Secret.,positive
14086,One of her very best!!! I loved it!!! If you loved The Secret (and Julie Garwoods other medieval stories) you will love this one just as much-- or more. You can't help but read it all at once. It's too good to put down and totally worth feeling sleepy over the next morning because you couldn't. I can't wait to see who's story we get next....,positive
14087,"I Loved it!!!! This is definately one of my all time favorite books and although I'm only 15, I have read a number of them. The plot, characters, and dialouge are well thought out and well developed. The book, Castles, comes before this in the series and it is also very enjoyable. If you haven't read this book, do so.",positive
14088,Beautiful & Captivating! As a new reader to Julie Garwood I found myself falling in love with her books even thou this was only her 2nd book I had read. I lost myself in this story for hours and couldnt put the book down for anything. It was beautifully written and I felt as thou I knew Brodick and Gillian by the end of the book forever. I hope she continues to write more books in the Highland settings due to the fact the Lairds time period was fascinating. It was very enjoyable and I would highly recommend it!,positive
14089,"Ransom I've read every book Julie Garwood has written. I started in paperback and have watched her books go to hard cover. It's a testimony to how much I enjoy her books, that I can't ever just wait for the soft cover. I rush out and get the book the day it releases. Ransom lived up to all of my expectations. If they asked me to pay twice I would have. The characters are engaging and the dialogue is witty and intelligent. The romance is sweet and romantic in spite of the Buchanans reputation.",positive
14090,"Lush setting, action story sets up romance Gillian is summoned by the man who murdered her father when she was a child to determine the location of a stolen treasure. As she tries to find a long-lost sister who may have the treasure, Gillian turns to Scottish chieftain Brodick. As he tries to help her find the treasure and save her uncle, she unwittingly marries Brodick, who has decided he will simply take what he wants, a tradition of his people that does not sit well with English-born Gillian. His strength and bravery win her over, however, as the two take on all of England to clear her father's name and restore her family's legacy.This is a well-spun tale. Although the Highlanders are a little edgy and rough, and Gillian keeps changing from flimsy damsel in distress to fighting, serious-wound-enduring heroine, I liked the pair and their many cohorts. Not a believable story in many respects, but an entertaining one.",positive
14091,ONE OF THE BEST....LOVE IT WELL THIS IS ONE OF THE BEST FROM MS GARWOOD. JUST LOVE IT...... CAN'T WAIT FOR HER NEXT BOOK .,positive
14092,"Down-to-earth, first-hand advice The author relates wonderful, realistic first-hand experiences. It was a nice companion to the more clinical, medically oriented books I had. It was like a girlfriend was telling me exactly went she through--no judgements, no child-psychology mumbo jumbo, just what it's like to bring home a new human being that is totally dependent on you.I bought this book 5 yrs. ago when I had my son and have purchased it several times since as gifts for pregnant friends.",positive
14093,"One of my favs wow, this CD is amazing.So good i scrached it after 1 year and bought it again.Put your earphones, play this disc and take a walk.Its so good that walls are almost changing colors.this jazzanova song is incredible.I dont like evrything from kid loco.Only this cd and Grand love story.",positive
14094,"Stellar outing I'm very impressed with this outing by Kid Loco. One of the better DJKicks out there,just flows one song into another.",positive
14095,"A good performance, but there's better copies out there. This copy of Scheherazade is technically perfect, which is a trait of the current New York Philharmonic. However, I think that the low brass could have been louder (especially during the important tuba part in the first movement). Movements 2 and 3 were really good, but there is some random coughing during crucial sections of these movements. The last movement was too slow during the fast sections and too fast during the slow sections (like the ending). However, Masur delivers the BEST Capriccio Espagnol I have ever heard. Movement 2 was lovely, and the solos were outstanding in movement 4. This copy has great sound quality, but it also muffles the low brass in Scheherazade. For a great Scheherazade, get the copy with Leonard Bernstein directing the New York Philharmonic. It's not perfect technically, but it has got it where it counts.",positive
14096,Heads up- more of a packet than an actual book I agree that this is a valuable addition to the small library of books for working mothers. But a heads up-- this is more of a bound packet than a book. It has a photocopied-type cover and looks like it was printed on a standard laser printer with double spaced Times New Roman font. Publishers-- someone work with the author to get a shiny new updated version please!,positive
14097,"Does its job As soon as I got this filter, I went outside to try it vs. the windshield of my car with a new Nikon D5100 + Tamron 18-270 lens. It was perfectly easy to use, and I had no trouble dialing it from ""neutral"" (windshield entirely ""glared"") to full polarization, which eliminated much of the glare and allowed me to see clearly into the car. If I can figure out how to post these photos here, I'll do it. It's my first circular polarizer, so I have nothing to compare it to. But it seems to do its job.",positive
14098,Regular Filter It's a filter to protect the lens. It does hat it is supposed to do without negatively impacting the photos.,positive
14099,living history I really enjoyed reading this book; it is well written. It opened worlds I had no knowledge of. My father was raised in the Hood River Valley and went to school with some mentioned in this book; this is real and living history to me. My life has been forever changed.,positive
14100,"SIMPLY EXCELLENT This is an excellent corpus of translations from an authoritative hand, including from simple ""funeral"" and ""biographical"" inscriptions from the Old Kingdom upto nice and good renderings of all the major ""tales"" and ""stories"" from the MIddle Kingdom: The Tale of Sinuhe, The Dialogue between a Man and His Soul, the Tale of Kheops and the magicians, and many other paramount titles of the ancient Egyptian literature dated to the aforesaid periods. Each piece contains an introductory notes with the ""history"" of the documents and end-notes full of interesting comments as for the translation's details and plenty of bilbiography. Most recommended, both for the beginners and the trained readers.",positive
14101,"Christopher Chant is enchanting! Christopher Chant decends from enchanters and sorceresses. Yet the only thing that is magical about Christopher is his dreams. At night, he travels into The Place Between. From there he goes into the Anywheres, where he meets mysterious people who give him mysterious gifts. Christopher is perfectly content until his father takes him to Dr. Pawson to find out way he can't do magic. After that he is sent to Chrestomanci Castle to become the world's next Chrestomanci. He hates it there! Will Christopher ever survive?",positive
14102,It is good This book is cool. If you are reading it for the first time the begining is kind of boring. Just keep reading. The book gets better!,positive
14103,"Love it! I love Lisa's KettleBell Bombshell video and I can't wait to get volume 2. She is so great at explaining technique. I like how she doesn't do a whole lot of talking during the workout--that is what the intro is for (learning the exercises). Her workouts are doable and you chose how hard you want to workout by increasing reps or weight. I only wish there was more focus on core workout. Overall, awesome workout and definitely not boring. KettleBell's + Lisa Rock!",positive
14104,"A wonderful tool Lisa has been a long time associate of mine and for someone who has been using Kettlebells for many years, Lisa's DVD is one of the MOST helpful and effective instructional video for those with multiple experience with Kettlebells from those who are new to KB's to those of us who have molded our fitness programs after Kettlebells. Thank you Lisa for continueing to put out great fitness info to the community! You're a gem in the fitness world! Keep up the great work!BenYou can also follow Lisa on YouTube, just run a search for Kettlebell Bombshell or Lisa Balash.BUY THIS DVD!",positive
14105,"Good instructional DVD/Workout IF YOU USE KETTLEBELL WORKOUT DVD'S, YOU WILL FIND THAT THERE ARE TWO GENERAL TYPES. ONE TYPE IS THE TRADITIONAL KETTLEBELL TYPE WITH HEAVIER KETTLEBELLS. GOOD FORM AND AN INSTRUCTOR WHO KNOWS WHAT THEY ARE DOING ARE VERY IMPORTANT IN THIS TYPE OF WORKOUT; AS BAD FORM WILL PROBABLY LEAD TO AN INJURY. THE OTHER TYPE OF KETTLEBELL DVD USES LITTLE MINI KETTLEBELLS AND MORE UNUSUAL TYPE OF MOVES. OFTEN THE INSTRUCTOR SEEMS TO BE A BEGINNER, WITH IMPROPER FORM.I PREFER LISA BALASH'S INSTRUCTION AND WITH A HEAVY ENOUGH BELL YOU WILL NEED LONGER REST BETWEEN SETS.I WILL BE BUYING HER SECOND DVD SOON.",positive
14106,"Excellent DVD for Beginners to Advanced Kettlebell Users Being a retired bodybuilder, I never thought that training for only 20 minutes could result in extraordinary results. I was used too spending hours lifting weights and doing cardio. I was skeptical in the beginning when starting exercising with kettlebells until I saw my body transform. I bought Kettlebell Bombshell DVD to get different kettlebell workouts. This DVD shocked me! Amazing instruction and well-paced exercises to take you to the limits of kettlebell training. I drain with sweat and still can only do one workout per day. Lisa is an amazing instructor and role model. She is always available if you have questions. How many DVD exercise instructors offer that kind of support? Lisa is definitely a ""bombshell"". I highly recommend this DVD!",positive
14107,"Great Workout I was drawn to this DVD because of the title. It is a great workout, both cardio and strength. Lisa herself has communicated with me a few times to check in to see how I was doing and that impressed me a lot. Being new to exercising, I was not sure what to expect from this workout. Lisa's introduction on how to properly use the bells was great and is a workout in itself. I started out using a 10 lb. weight, even though she recommends 15-20 lbs. for women. The workouts are long enough so you feel it, but not too long as to interfere with your daily life. I am impatiently awaiting the second DVD from her. The only thing negative I can say is I wish I would have known what weights were recommended before purchasing. Overall, the exercised are great and really work different muscles than if you just used regular free weights. There are 3 workouts, upper, lower and circuit and all leave me feeling like I got a great workout.",positive
14108,"Hidden gem If you like Chet, the trumpeter, this disc is a hidden gem. Recorded in Italy in the early '60s, it's got European players on it. Good disc, particularly if you like Chet. If you're just starting out with Chet, try some of his '50s output first, then get with this fine disc.",positive
14109,"Very fun and original! Scrapped Princess is a very fun show that is perfect for all anime fans! its very original, and fun even for the parents to watch :D",positive
14110,"for my daughter My daughter loved these dvds so much, we have ordered every set, not to mention it comes with a figure.",positive
14111,"Great emergency light/charger I bought this as a refurbished item and it wouldn't charge the battery if it was plugged into the bottom, only if the battery was detached. Workable but not what I wanted so I called B&D.; They had me try a couple of things and then immediately shipped me a brand new unit and a pre-paid UPS label. The new unit works flawlessly.You get a very bright lantern and 6 LED lights beneath the main bulb, AM-FM radio which works fine, the NOAA weather band is difficult to tune but that's true with any non-PLL tuner. The AC inverter works fine for charging most AC devices, the 12v DC power socket is handy for some devices but the ability to keep the whole thing charged via the included adapter or by hand-cranking is the best feature.I haven't run trials on the duration of the light since we've had no outages this winter but I'll post them when I can.",positive
14112,Great Utility Lantern I bought this for a backup power for our company data center. It has come in handy a couple of times and it works great. We have not used the radio or the Power utlity much but all features work well enough. I am happy with the Black and Decker lantern and would recommend it.,positive
14113,very informative I found this book very informative on the subject of Cairn Terriers. Probably the only one needed. It's detail makes it ideal for use as a handbook and the many colored pictures a pleasure to read and see. It includes product suggestions as well. I found I still needed more information concerning training than what was covered in this book.,positive
14114,It will transport you to 1940's Paris I would reccomend this CD to anyone who likes Sidney Bechet. If you're not a fan you will be after hearing this beautiful music.,positive
14115,"The best of the set Les Annees BechetLike another reviewer, I was turned on to Sidney Bechet by Woody Allen's Paris at Midnight, which used Bechet for the opening and closing titles. I ended upbuying essentially every Bechet CD I could find on Amazon. In my judgement this one is the best not only by containing the Paris at Midnight theme but other great numbers. Bechet's September Song is truly great.",positive
14116,"Extra help Biotutor might not be the most entertaining software on the planet, but it certainly gives extra curriculum for the average student in Biology. Beside, Biotutor has explanations and notes, which can be useful if you miss a class or are too lazy too take notes. It has plenty of extra exercises that will help you be successful in Bio. The tutor softwares are actually the best review for the SAT II exams in biology, chemistry, and physics. So you might as well take this in consideration before you judge this program.Alex.",positive
14117,"Must Read lesson in Faith and Courage This short book contains the story of Humberto Alexander's 22 years in Castro's prisons. It is a story of courage and faith under the ugliest of conditions. Alexander was shot, tortured repeatedly, starved, and treated in the most unspeakably inhuman ways, yet through it all his faith in Christ allows him and his fellow prisoners to survive and even to love those who were torturing them. You will not regret reading this book!",positive
14118,"excellent for students and practicing architects This is perhaps the best value in pictorial architecture books. For under $20., this book has great photos, straightforeward text, clearly reproduced drawings (including construction details!!), all superbly graphically designed. Even if the architecture doesn't appeal to you, the overall presentation of it in this book will. If you do like the architecture (which I think is a beautiful modern adaption of conventional New England vernacular), then this book is a must-have. You won't find this quality in books two or three times the cost!!",positive
14119,OFF THE CHAIN THIS CD IS OFF THE CHAIN. THESE ARE THE SONGS THAT I HAVENT HEARD IN A LONG TIME. WHEN I SAW THIS CD I HAD TO GET IT THIS CD IS AWESOME. IF YOU LOVE THE VIP MASS CHOIR THEN YOU WILL LOVE THIS CD. ALL OF THE SONGS ARE GREAT. I KNEW MOST OF THEM ANYWAYS BUT IT WAS STILL GREAT TO HAVE THIS CD. YOU NEED TO GET THIS CD IF YOU LOVE JOHN P KEE,positive
14120,Great CD I love this CD!! This CD has all the great songs that I love from this group. I love John P. Kee!!,positive
14121,"Different, offbeat, zany When I first read this book, I felt that the characters were too strange and the plot(s) unbelievable. But after I had finished it, I kept thinking about the book and the characters -- it was as if they wouldn't leave my mind! I eventually bought a copy and I have since re-read it several times. If you like offbeat fiction and unusual characters, you'll love this. I found the romance of Kitty and Rambeau to be the most ""real"" part of the book, and very touching.",positive
14122,"lo he seguido desde su primer disco duncan dhu,simplemente un artista moderno que aun usa la guitarracomo los antiguos trobadores.sus canciones son para aquellosque tienen una imaginacion muy amplia para poder interpretara lo que se refiere.espero y este dueto perdure aunque elrock en español haiga pasado de moda...si lo han escuchado conatencion sabran a lo que me refiero.",positive
14123,This dude can teach Author has a good teaching style and the book is written in laid back informal English so you don't get a headache from reading dry music theory. And if you can't read music don't worry because you will learn that along the way in this book.,positive
14124,Stalingrad Excellent Documentary. At the time was thinking of the other Stalingard about the 4 soldiers. Found out later that the moveie was around 80 dollars. Glad I didnt get it,positive
14125,"Beyond 5 Stars This doc does for Stalingrad what Ken Burns ""Civil War"" did to the ACW. Outstanding archival film research resulted in never before seen footage of Operation Blue & Stalingrad (especially life in the Kessel). 99% of the footage is genuine late 1942 vintage, and quite a bit in color. This is a MUST-SEE on HDTV. The doc also reveals a stunning secret regarding the Kessel, but I won't spoil it for you. I have $3K in English, Russian & German Stalingrad books/video, and I would buy this one again if I had the choice. You can't possibly regret this.",positive
14126,"Great value. I never owned a fixed blade knife. Love the fixed blade. Small, blade is very secure and won't wobble or come out.However, I can not say the same for the retractable knife. I've had the blade pop out several times due to side torque on the blade. There is a ""feature"" of the knife that allows the blade to be changed without opening the tool. This feature also allows the blade to come loose without opening the tool.I recommend the set simply because of the price/value combination. There are much better retractable blade knives, but not many that match the value of this set. Can not give 5 stars because of design flaw of retractable knife.",positive
14127,"Good product Good product, good delivery. However, I wound up replacing with an LED unit I'm happier with. If you are replacing the reflector, pay the couple extra bucks and upgrade to LED.",positive
14128,"Mom of lead singer and foster mom to band members! Dynamite Album. This isn't even my kind of music, but It is great work. I can assure you that a lot of blood, sweat and tears went into making the album, writing the lyrics, and hours and hours went into the practice. These kids have been working for a few years to succeed, and I know they will. Maybe you think there is some prejudice here, but there isn't at all. Buy this album, you will really enjoy it.",positive
14129,"what just happened? I was way into metal as a young teen and then grew away from it. I'm into about everything, but thought most metal these days was just dumb and following an old formula that was done much better in the past anyway. Then I heard this album. It is a true mix of psychedelia, metal and ambient. It's like a drug. I haven't been this tripped out by music in a looooong time. It makes me feel like a child again to hear it - it's so illustrative. It reminds me of when I saw Herbie Hancock live actually - It's music without boundaries - it's not really even music in the traditional sense - it's sort of like a sensory experience. Most people will hate this disc, but if you like the idea of laying back in bed, putting on a pair of headphones and disappearing in a very strange way for an hour, I think you will love this.",positive
14130,"Johnny France knows no fear! I've know Johnny France since he was a young man. Without his dogged determination, these two killers might not have ever been captured. Don Nichols is still in prison and most likely will never get paroled. This book tells fascinating tale almost too strange to believe in these modern times. Great reading!!",positive
14131,"No Bridge Too Far Part 1 This DVD is absolutely OUTSTANDING!It covers a segment of operation that was so critical to our success in WW2 - Army Engineers.I did not want the video to end and am anxious for the next in the series!It was not only the contents of the DVD but its production, the music, the photos, and everything that make this a must have for anyone that has an interest in WW2.",positive
14132,Halley will ROCK your world I really love this CD. Halley's songwriting and lyrics combine an incredible emotional depth with a powerful rock and roll sound that will blow you away! These songs have a groove that will make you wish you were dancin' in a club when you listen to them. You'll want to listen again and again to catch every word of the soulful lyrics.cerrato@ptechinc.com,positive
14133,Helpful and Thorough Hartley does a great job with structure and background. I had hoped to see a bit more interaction with the actual grammar although he does a very good job interacting with semantic and lexical questions. He also does well tracing larger Biblical Theological motifs. I recommend this volume highly.,positive
14134,Love this Pillow I went to a Hilton and slept on the most comfortable pillow and then bought it. I love the softness of the down with the firmness of the foam that also keeps the quills from poking me in the head.,positive
14135,Excellent! This book was very encouraging and an easy read. A must read for those who want to be encouraged in their prayer life.,positive
14136,"The Forest from the Trees This is the cutest coloring book I've seen in a long time, and it's bilingual in Spanish and English. Each page describes one of Pablo Parakeet's friends, who live in the tropical jungle. Some are endangered species. The illustrations are a riot, especially Ileana Iguana and Percival Parrot, but I guess I'm partial to parrots and iguanas.",positive
14137,"It can be done! There is indeed space for 17! bottles in this cooler, but three of them need to be eiswein! I doubt this will hold 17 .75 liter bottles; I might get one more eiswein in it for 18 bottles. It took some figuring how to do it, but 17 will fit. I haven't had the cooler long enough to note its efficiency, but it seems durable enough. For the price, it seems to be a good purchase.",positive
14138,"An Excellent Movie It's intelligent, insightful, and very funny. Brilliant performances by Julie Walters and Michael Caine in a story that you wish was true. I see very little that can be improved here, and it's one of those very rare films that I'll put back on my little shelf to watch again later.",positive
14139,Outstanding This is probably one of the better movies I have seen in a long while. The whole story line is great as is the acting. Both characters are endearing. This is a great family movie.,positive
14140,Bottom line.....I just love Michael Caine Clever acting...and just superb! Now...when is this movie going to be on DVD?????,positive
14141,"My favorite Caine performance Interesting clash of acting styles -- Walters (who originated the part on stage) playing to the rafters, and Caine taking subtlety to new, delicate depths. I've never seen him be this good (what a believable alcoholic he makes, and what bitterness he exudes through his haze), and I wished it had been a one-man show, like ""Mark Twain Tonight.""",positive
14142,"Caine is fantastic All I can say is Caine is the bomb and he makes alot of his ""I need beans"" expressions in this film!",positive
14143,"Educating Rita One of my all-time favorite movies. Superb acting, realistic but heart-warming story of a working class woman hungry for knowledge. Also a well done examination of the difference between erudition and education. So many poignant scenes, especially one in a pub where everybody is singing, and the mother recognizes the empty life they lead with the quiet statement, ""There must be better songs to sing."" A must-see movie.",positive
14144,"Still enjoyable after all these years I haven't seen this film in over 20 years, but had fond memories of it. Watching it was like seeing an old friend. The film is a bit dated, and does feel like the filmed stage play it is, but is enjoyable none the less. Julie Waters gives a really memorable performance as Rita. I'm happy I added this nice little film to my nice little film library.",positive
14145,Excellent!!! Excellent for fans of Michael Caine and Julie Walters. An enjoyable classic. Finely written and wonderfully acted. Shot entirely on Location in Dublin Ireland; primarily at Trinity College.,positive
14146,"That Liverpool Humor Only Kate from London got it right about the character played by Julie Waters. One reviewer stated that she was a cockney, and the other said she was a London housewife.Of course she was a Liverpudlian; one who is from Liverpool.The character would not have been nearly as funny had she been from any other place. The accent and Liverpool attitude is what makes this film work so well.One of my favorite movies. Have watched it about eight times over the years. It never looses its luster.",positive
14147,"A Classic Willie Russell did the screen play on this classic, northern England comedy. Russell is a liverpudlian with a marvelous sense of humor and a keen sense of class consciousness. Julie Walters should have gotten an academy award for this performance, because she showsthe subtle and profound changes in Rita that make this funny movie poignant.",positive
14148,"""...to sing a better song..."" Rita White (Julie Walters) is a spunky, 26-year old working class woman who wants to improve her lot. She enrolls in a special Open University class and meets with her tutor, Frank (Michael Caine) once a week to study great literature. Frank, who spends his days in an alcoholic haze, is at first intrigued and later enthralled with the outspoken Rita.This is a wonderful showcase for the talented and adorable Julie Walters. She is dazzling and thoroughly likeable and every word spoken in her thick Liverpool accent rings honest and true. Caine lets her shine by downplaying Frank, who is hopelessly morose and more than a bit lazy. Both were rightly nominated for best acting Oscars.The inevitable transformation of both characters is sweet and uplifting without being overly-sentimental. Walters, best known these days as the matronlyMrs. Weasley, is young and pretty and lights up the screen with her charisma. Recommended.",positive
14149,"What was Rita's goal in this film? Dicuss the name changes which the character of Susan White (aka Rita) undergoes as she matures into an ""educated woman"" Tell why she changes her name,and trace the various changes she undergoes as she entercounters different influences on her road to maturity.",positive
14150,"Excellent Great film with two great actors. Funny, witty, charming. Allows you to see that although education may make you smarter, it doesn't necessarily make you better.",positive
14151,"Educating Rita Review I got this for my girlfriend. She mentioned it one day and I went home and ordered it that night. It arrived in a few day...YAY, and she watched it and said she remembered every line. It was a great present for her and I appreciate the timeliness of the delivery.",positive
14152,"For a cool & mellow head in todays world.....YOU NEED THIS! If there ever was an album that says ""Roll Another Number"" it's this mellow, funky little gem. Whenever I listen to this I want to call up the bro's for a BBQ, chill out with some 40's rollin' fatties and talkin' about the ladies. OH YEAH!! If you like this music check out ""Jalamanta"" and Che- ""Sounds of Liberation"" if you can find'em. This is music for the people..Get it on!!",positive
14153,"FULL VOLUME, FULL POWER TRIP! brant bjork's music is complete. This is dense,juicy rock. the type of stuff that you'll crank in the car driving 100 miles an hour in the middle of the night.the small minds of rock critics would lean on the old ""stoner rock"" cliches, but Bjork's stuff is beyond that. these are good sounds...true,thick, spacey, simple. the grooves nail you in the gut and keep you awake through the dark of night. LOUD is the word!",positive
14154,"John Bryan Bulb book This is an excellent reference book, listing all types of bulbs, from the common garden variety to the more obscure varieties. Listings also include all the hybrids and new cultivars. The book is well set out with many colour photos of the different species. A must for any home library and avid gardeners anywhere.",positive
14155,"Even better than 98 if thats possible Let me start off by saying that if you are an F1 fan especially a technical one(like myself) you can't pass up this book. If you do not know who Giorgio Piola is, he draws for the weekly magazine AutoSport. He is one of the best artist I have seen. His technical drawings allow you to understand the F1 cars in a technical perspective. Compared to the last edition ""Technical Analysis 98"", this one is even better. If you don't have the 98 book you should order that one too. I do like the 99 book since it is written in english only as opposed to the 98 which is in italian and english, but thats not a problem. What will really impress you is the attention to detail of the drawings, but they are so easy to understand. Again this is a must for any F1 fan. Hope you enjoy it as much as I did.",positive
14156,"Before you buy... I am a believer in many of Glasser's ideas and use his theory within my work. I was so excited to find a new discussion of cases because I had grown so much from <<Reality Therapy In Action>>. I received this book and upon reading the first page realized I was reading something I had read before. This book is the paperback edition of <<Reality Therapy In Action>>. I recommend the book to anyone who desires to be empowered and wants to see where you have more choices than you think. However, if you've read (or like me own) <<Reality Therapy In Action>>, check out something else by Glasser.",positive
14157,"America has hidden poverty & poor have a culture of poverty. White poor, black poor, urban poor, rural poor are included. This book was one of the driving forces behind the ""War on Poverty"" of the Kennedy and Johnson administrations. Now conservatives more than liberals see that we have a culture of poverty with generations of welfare families. Help is needed, but it has to be a workable solution. Liberals, conservatives and radicals seem not to really understand this culture. Perhaps help will come from a revived labor movement.",positive
14158,"Ho Hum This is a classic for sure but a classic of what? Most of the people Harrington writes about have created their own worlds and then populated them. Yes, we do feel sorry for the underprivileged but most people in America have the privilege of a free education, free libraries and free charity. If they fail, whose fault is it?",positive
14159,"The sunny side of latin-inspired nu-jazz With such names as Jazzanova, Rainer Truby Trio, MAW, Ian Pooley and Cujo (aka Amon Tobin), this compilation could do no wrong. Tracks were selected by Rainer Truby, a well-respected Compost project, and a guy with a low profile and a great musical instinct (check out his Glucklich series). UK's Nuphonic, along with SF's Ubiquity, is TMHO the world's no 1 label in dancefloor-friendly nu-jazz; watch out for their releases, and let everybody else wait 1-2 years for the next 'ground-breaking' and 'genre-defining' compilation from Guidance.",positive
14160,"Sweet Read! Jim the Boy by Tony Earley is a sweet novel set in North Carolina during the late 1920's. Unlike other books set in the South of recent memory, though, this book doesn't describe an abused young man or a dysfunctional family but rather one of great strength.Although Jim's father dies only a matter of days before he was born, Jim is raised by his mother and three uncles who never married. Throughout the book, it is these men, who earn their livelihood from farming, who teach Jim some of life's greatest lessons. From learning how to hoe a field to confronting a firends devestating illness to seeing the grandfather he never knew as this old man lays dying, we as readers journey along as Jim experiences life between his tenth and eleventh birthday.Reminiscent of the equally lyrical style found in Plainsong by Kent Haruf, this book is a pleasant read for a summer's day.",positive
14161,"A Treasure This is a book about the spiritual nourishment of a young soul. It is as patiently and impeccably crafted as a fine piece of simple furniture, made without glue, nails, or embellishment. Smooth and beautiful without a false or unnecessary move. Very few authors today have that restraint, finesse, and wisdom.",positive
14162,"A Charming Book ""Jim the Boy"" is one of the most simply, yet beautifully crafted novels I have read in quite a while. One one level it may seem to be somewhat simplistic and a quick and easy read. However, the skilful and artistic author has in fact written a deep and emotionally moving novel about the depression-era childhood of a fatherless boy under the care and guidance of his mother and three uncles. I confess to reading this only because it was the featured novel at my book club this month, but am so very glad that I did. I found it fascinating to see how Jim's uncles guided him through life's sometimes hard-learned lessons with both toughness and compassion. I look forward to my group's discussion later this week.",positive
14163,"Human Contact The book tells of a time when the primary contact was person to person, with the family of Jim The Boy teaching him what he must learn in life. The era was before television, cell phones, ipods, PC's, texting, etc. Raised by his mother and three uncles they as a unit put their arms this boy to raise him into manhood, which on occasion involved the saying of No and punishment, but always with a point to make. I look forward to reading the sequel of Jim's march into adolescence.",positive
14164,"There's a little Jim in all of us Childhood memories are some of the strongest sensory feelings anyone will ever have. When we were kids we knew how we felt, we just couldn't always determine why we felt that way and couldn't possibly put our complicated feelings into words.In ""Jim the Boy"" Tony Earley takes universal childhood emotions of pride, jealousy, greed and companionship and strikes up a story to rummage through his own memory of childhood complexes. It's been done before--""The Wonder Years"" TV show comes to mind--but Earley doesn't play for laughs here. Rather he takes a grown-up's understanding and experience of the world and latches it onto the illuminating eye of a child.Earley succeeds in creating a quick, nimble book that, even though it's set in 1924, could have happened yesterday.",positive
14165,"COMING OF AGE IN NORTH CAROLINA Life during the Great Depression was harsh. We see it through the eyes of a ten year old, boy, Jim. Yet the simplistic rigors or farm life lend strength, discipline, and tenacity to this little boy coming of age in Aliceville, North Carolina. His widowed mother and three endearing uncles help Jim face the turning points in his life with courage. The illness of a friend, the coming of electricity, and the marriage proposal his mother receives expands his world, and his adventures in a different local begin anew. Through his eyes, we remember ourselves as children, and easily identify with his perceptions. Touching and engaging.",positive
14166,"The King Of Observational Humor At His Best! I got the collection in pristine condition today. I haven't stopped laughing since I put the collection on my CD changer. It's an amazing collection from George's early ""Dirty Hippie"" era. If you love George, like I do, then get this collection. It will not disappoint you, I promise!",positive
14167,You will love it I liked this book a lot. I liked the drawings and the words. I learned alot about nature. I'm glad my mom bought this book for me. Someday I want to work in the outdoors.,positive
14168,"It does what I expected. It does what I expected. I just got my first hammer drill, so I don't really know what to compare this drill bit to.",positive
